U10,V10
-1.89235777,-0.372236853
-2.023860405,0.592233672
-0.807461028,2.138411391
1.918479019,2.030213853
1.644515195,4.35355238
0.56372791,6.149864191
2.774615968,6.779271374
2.684207906,6.467476318
2.733521395,3.664811064
0.995220933,4.060371955
2.043132559,5.376193625
3.20747881,4.792159603
2.884201498,4.579254771
1.971901965,5.301735104
2.518459793,2.070933356
2.521199431,1.935977288
2.129431163,-0.118612517
-2.715619061,-0.174456407
-4.65939239,-1.834648735
-0.78828356,-0.322210034
-0.667739478,-0.359439295
-2.259469294,2.862055138
0.81303499,3.926579301
4.596475396,4.018489037
3.243094107,2.90510147
-0.178714052,2.86787221
2.649962428,4.162752421
3.651300204,2.680562494
0.203465482,-1.169175707
-2.510146193,0.223431312
0.12949525,2.941167316
2.71023447,5.194700981
1.321237883,7.272559073
-0.926635291,9.146819648
1.437672508,11.03387778
4.12525762,10.04264872
1.07741008,4.14646462
-7.451083755,-6.333572163
-10.03593243,-6.790794017
-11.2947962,-6.69074038
-10.60166773,-6.952508616
-8.805834863,-6.090418557
-7.082602412,-4.063750698
-5.784013887,-1.852099951
-4.384058747,-1.341361036
-5.725111665,-1.127292789
-4.405975853,-2.206941339
-4.37994929,-3.473899604
-5.431970373,-5.501730878
-6.314133886,-6.876886681
-3.940237353,-8.17642055
-0.274601391,-8.804664318
-0.449938238,-5.972913704
-2.140295031,0.230411799
-0.956771312,4.219759726
-0.097894724,5.393644841
1.756840363,4.859637638
0.281545172,5.911364242
1.640405738,4.016162208
1.51301256,2.912081957
-0.18282351,1.21233354
0.506195507,3.712511054
0.907552509,1.572991999
2.230797778,-0.115122274
0.79659716,0.457277604
1.13905194,2.190765038
-1.973177098,1.036657968
3.189671161,-1.859080437
-2.8402726,0.708575111
3.478702995,2.089547986
2.32120584,1.194882324
1.840399329,0.484036135
1.817112404,1.456650561
2.733521395,2.946984388
2.152718088,0.097782559
2.312986925,0.667855608
-2.229333273,-1.206404967
-5.112802519,2.025560195
-5.125130891,-1.015605008
-5.715522931,-3.022494823
-6.467553627,-4.559365226
-5.442928926,-1.520526851
-5.036092648,-2.396577883
-3.852568929,-1.036546467
-3.871746397,-0.704973367
-3.436143917,0.008199651
-4.325156525,0.573619042
-2.714249241,-0.716607511
-3.712847379,1.7509944
-3.438883555,2.344335737
-2.708769965,2.134921147
-2.770411825,0.323484949
-2.864929345,0.344426408
-3.270395804,1.222804269
-2.566308777,1.370557896
-2.588225882,0.70043121
-2.293714772,1.446179831
-4.256665569,2.770145402
-2.00057348,4.74096937
-1.582778649,3.636889119
-3.326558388,4.152281692
-3.418336269,5.190047323
1.017138039,5.124896118
0.648656696,4.307015805
1.251377108,2.572364956
-1.001975343,4.707230353
0.959605636,0.857492152
0.474689668,0.838877522
0.254148789,-1.455375646
-2.174540509,2.33735525
0.680162535,1.53343591
0.989741656,-0.15118812
-0.359530176,-2.039409667
-1.514287693,2.261733315
-1.31703374,0.55965807
-1.76770423,-0.900426984
-1.307445006,-0.581651442
-1.484151673,3.287864803
-0.412953122,3.051691683
3.03625142,1.49620665
2.751329043,1.446179831
1.526710751,2.666601521
3.228026097,4.460586504
3.545824132,1.540416396
5.18138816,0.309523977
4.104710333,-1.507729293
3.334871988,1.7428505
2.226688321,0.900538485
2.60064894,1.861518767
0.974673646,3.008645351
2.618456589,2.795740518
1.333566255,-1.32390982
-1.308814825,0.25717033
-2.523844384,3.762537872
0.507565326,5.174922936
1.34178517,3.418167214
0.089770495,2.924879515
-0.04173214,4.291891418
0.462361295,4.102254873
0.022649358,2.408323528
1.065081708,-0.015068637
-0.896499271,4.899193727
2.180114471,2.19658211
2.72530248,-0.582814857
1.962313231,0.574782457
-0.130770383,2.872525868
2.84995602,4.112725602
2.086966771,0.430519073
1.140421759,2.551423497
1.865056073,4.166242664
2.392436434,5.270322916
1.221241087,5.133040018
2.696536278,2.264060144
1.633556642,4.989940049
1.252746927,4.168569493
1.630817004,-4.577979856
-2.930680662,-7.745957227
-4.285431771,-4.443023787
-2.241661645,-2.76189
-2.149883764,-1.899799941
-1.677296168,-2.669980264
-4.530629393,-0.670070936
-1.72113038,0.84353118
-2.562199319,-3.87062391
-5.193621847,-3.736831255
-5.021024638,-5.827486906
-3.759421229,-6.125320988
-5.757987324,-7.158432962
-5.316905567,-5.458684545
-3.296422367,-3.412238642
-1.829346091,-1.302968361
1.080149718,-0.020885709
-0.333503613,3.03773071
-1.54990299,4.483854791
1.154119951,4.830552278
1.504793645,4.872435196
2.102034781,2.76432833
-2.247140922,1.498533479
-0.111592915,4.367513353
1.095217728,5.123732703
2.559554367,8.166061321
1.648624652,5.231930241
3.258162117,5.326166806
2.252714884,1.388009112
-1.533465161,-3.415728885
-4.0224265,-3.435506929
-1.854002835,-1.543795139
-1.58140883,-0.967905018
-3.433404279,-1.282026902
-2.540282213,1.303079862
-3.269025985,3.175013608
-1.541684076,1.346126194
-2.629320456,0.502650765
-3.410117354,2.188438209
-3.553948361,2.31874062
-2.701920869,2.174477236
-3.621069498,-0.275673459
-4.316937611,0.115233775
-4.295020505,0.0768411
-2.643018647,-0.238444199
-3.022458543,-1.295987875
-4.323786706,-0.027866195
-4.000509394,-0.38736124
-2.597814616,0.15129962
-2.443025056,1.26817743
-1.16224418,2.301289404
-1.999203661,3.675281794
-1.70606237,1.954591918
-5.534706807,4.52341088
-3.969003554,3.252962372
-4.029275596,5.336637536
-4.293650686,7.356324909
-7.219584324,8.85829288
-4.788155388,8.738461198
-4.397756939,8.845495322
-4.166257508,12.56144087
-4.304609239,11.69120691
-2.456723247,10.81050222
-3.878595493,8.458078332
-1.071836118,7.493607806
-5.674428358,5.019025409
-7.090821327,6.440717787
-6.119619571,5.627491132
-6.733298536,2.487435706
-1.569080458,-0.673561179
-1.103341958,-1.642685362
0.03497773,-2.068495027
3.029402324,-1.444904916
5.593703715,-6.608137958
2.25819416,-2.675797336
2.840367286,-1.266902515
-0.037622683,1.182084766
0.923990339,1.560194441
-1.543053895,0.867962882
1.337675712,3.987076849
2.971869921,3.468194033
0.078811942,2.593306415
-3.340256579,4.673491336
-0.040362321,5.870644739
1.749991267,3.934723201
1.195214524,3.782315917
-0.015705577,5.697295995
2.303398191,5.57397407
3.262271575,3.633398876
1.282882948,1.569501756
-1.138957255,3.32160382
-2.459462885,-2.009160893
-3.489566863,-1.083083042
-4.555286137,-0.710790439
-4.025166138,1.909218757
-1.151285627,3.786969575
2.697906098,2.926042929
2.178744652,4.90268397
0.282914991,5.795022804
1.350004085,5.793859389
1.803414213,4.659530363
1.717115608,3.17035995
-0.515689555,4.860801052
2.317096383,3.957991489
2.002037985,3.707857396
0.625369771,-0.995826963
-5.782644068,0.781870217
-2.979994151,1.791713904
-0.191042424,1.460140804
-0.288299582,2.188438209
-1.744417305,4.505959665
1.443151785,6.680381151
2.985568113,6.621047017
2.58558093,5.936959359
0.11305742,8.232375941
1.956833954,8.192819852
3.040360877,8.978124562
2.18148429,8.015980865
0.202095663,9.560995169
3.754036638,9.581936628
3.266381032,9.103773315
4.317032296,7.641361433
0.825363362,8.036922324
2.255454522,8.003183307
2.80338217,2.195418695
-5.221018229,-9.322383719
-2.326590431,-9.980876261
-0.970469503,-5.769316186
-2.31152242,-5.817016176
-1.851263196,-5.797238132
-3.266286346,-8.089164471
-3.77311942,-5.524999165
-3.169029189,-3.765916615
-3.659424434,-4.089345814
-3.855308568,7.734434584
-1.604695755,25.73594537
8.345670325,7.564576084
0.956865997,-10.03206649
0.59523375,-5.414474799
3.463634985,-3.929958043
4.359496689,-2.566436384
3.458155709,-3.997436078
2.49243323,-2.244170599
2.245865788,-4.445350616
4.247171521,-4.565182298
3.664998396,-5.641340604
0.85960884,-1.425126872
-2.117008106,-1.676424379
-2.581376787,-0.160495435
-3.869006759,-0.848073337
-5.605937402,0.467748333
-3.437513736,-0.561873398
-2.35809627,-1.600802444
-3.18272738,-4.34297015
-3.212863401,-3.876440981
-4.13201203,-4.480253047
-2.133445935,-6.719825739
-1.870440664,-6.787303774
-3.782708154,-5.572699155
-3.52518216,-4.640804233
-3.763530687,-6.182328293
-4.00735849,-5.58200647
-5.185402932,-5.543613796
-4.542957765,-5.191099237
-3.295052548,-5.656464991
-2.925201386,-4.121921417
-3.88270495,-2.17552915
-1.638941233,1.276321331
2.734891214,6.298781232
2.808861446,7.113171302
3.644451109,5.274976573
6.055332758,-4.426735986
3.196520257,-5.417965042
5.789587849,-7.052562253
3.156795502,-4.376709167
5.07317245,-6.408030684
4.717019479,-6.370801424
1.76094982,-2.404721784
2.232167597,-0.373400267
5.189607075,-3.085319199
7.427891515,-8.826769191
5.099199013,-6.886193996
5.559458237,-0.887629426
4.930711262,-5.576189398
4.028000462,-3.931121458
2.46092739,-3.066704569
0.873307031,0.810955577
0.211684397,2.871362453
-0.292409039,2.544443011
-1.956739269,4.027796352
-2.445764694,6.358115366
-8.42228551,13.62712845
-9.470197136,6.041666653
-6.171672698,-5.521508922
2.815710542,-8.617354602
1.303430235,-1.629887803
4.348538136,0.424702001
11.43735208,-2.518736394
10.77846908,-6.317284362
7.667609861,-6.156733177
4.556750642,-3.337780121
4.533463717,-1.7508829
2.344492765,1.31587742
3.125289663,0.326975193
0.89111468,-2.480343719
-0.652671467,-2.415192514
-1.560861543,1.677699294
-2.63890919,5.213315611
3.236245011,6.39883487
1.556846772,5.936959359
0.811665171,3.749740314
3.162274779,0.912172628
3.941701858,-0.163985678
3.132138758,-2.62926076
1.169187961,-5.584333299
-1.906055961,-1.484461005
0.885635403,0.22808497
2.112993334,1.059926255
3.073236536,1.522965181
3.349939998,0.352570309
4.532093898,0.040775254
1.821221861,-0.371073439
-1.654009243,0.66320195
-1.366347228,3.152908735
-0.419802217,2.958618532
0.570577006,3.400715999
-1.338950846,6.197564181
-0.654041286,8.964163589
2.815710542,11.69818739
4.282786818,16.35998884
4.458123665,7.2504542
2.440380103,3.574064742
6.049853482,9.772736587
5.201935447,4.414049928
-3.179987742,-2.731641226
-2.945748673,0.182711809
-2.11015901,-3.925304386
-1.214297306,0.757438515
-0.16638568,2.610757631
3.44034806,-3.258667943
0.489757678,-8.049608382
0.902073233,-6.597667229
1.971901965,-2.659509534
1.384249563,-3.541377639
-0.043101959,-5.372591881
-2.790959112,-4.760635914
-5.973048925,-3.556502026
-5.849765205,-4.794374931
-5.09499487,-4.537260352
-6.229205101,-2.991082634
-4.671720762,-3.419219128
-6.003184946,-2.653692463
-5.796342259,-2.076638927
-6.7593251,-3.297060618
-5.642922518,-2.972468004
-7.522314349,-1.856753609
-8.00312086,2.442062545
-3.936127896,1.526455424
-3.337516941,7.164361535
3.493771006,9.188702565
4.725238394,11.59115327
5.033447695,7.771663844
3.06775726,3.137784348
3.728010075,-4.039318995
-2.819725314,-6.483652619
-6.070306083,-3.939265358
-4.699117145,-2.874741196
-2.347137718,0.160606936
1.211652354,-0.240771027
1.723964704,1.522965181
2.066419484,1.638143205
7.429261335,-9.520164165
6.87722423,-7.668008463
7.029274152,-6.583706256
4.323881392,-2.082455999
5.611511364,-6.289362417
4.04717793,-5.66693572
1.87053535,-4.673379835
-0.662260201,-1.612436588
-3.190946295,-0.532788038
-2.211525625,-0.667744107
-3.442993013,0.678326337
-1.929342886,0.901701899
-1.282788262,1.994148007
2.062310026,-1.350668351
-1.404702164,-4.508174993
-4.490904639,-3.496004477
-4.910069289,-3.5867508
-4.462138437,-2.845655836
-4.325156525,-2.645548562
-1.060877565,-4.724570068
-2.96492614,-1.966114561
2.55407509,-4.149843362
1.97875106,-6.51855505
-1.506068778,-8.091491299
1.448631061,-7.990274248
0.799336799,-6.871069609
-0.278710848,-5.655301577
-2.236182369,-1.460029303
-3.326558388,0.630626347
0.108947963,2.731752727
0.965084912,4.797976675
0.947277264,6.362769024
2.866393849,6.920044514
5.933418857,4.455932846
3.795131212,-0.036010096
2.412983721,-1.271556173
0.360994681,-1.704346324
-0.203370796,-3.487860577
-0.500621545,-1.956807246
-1.012933896,-0.220992983
-2.758083453,0.830733621
-0.266382476,0.328138607
-0.436240047,0.306033734
0.432225275,2.338518665
2.730781756,2.658457621
1.103436643,1.177431108
-1.966328002,0.826079964
-8.078460911,-6.586033085
-6.078524998,-6.277728273
-2.769042006,-7.334108535
-2.99643198,-7.583079213
-3.018349086,-2.329099849
3.637602013,-0.266366144
5.964924696,-7.516764593
2.719823204,-7.818088919
1.091108271,-2.575743699
2.067789303,-3.732177598
2.444489561,-5.100352915
1.463699071,-3.749628813
0.56372791,-3.620489817
2.441749922,-3.778714173
2.365040052,-4.996809035
1.858206978,-4.15449702
0.147302898,-1.916087742
-1.336211208,-0.28381736
-0.307477049,-0.152351534
-3.158070636,2.345499151
3.422540412,3.127313618
-1.169093275,0.912172628
-2.443025056,-2.69557538
-2.058105883,-4.893265154
-4.067630531,-2.319792534
-0.821159219,1.806838291
2.717083565,2.408323528
2.819819999,0.179221566
1.536299485,-1.856753609
2.325315297,-2.476853476
3.991015346,-1.539141481
3.588288525,-2.409375442
1.156859589,-6.299833146
1.507533283,-5.839121049
0.645917057,-6.405703855
4.437576379,-5.367938223
4.422508368,-3.927631214
8.64977017,-5.583169885
9.655217403,-6.918769599
7.240226296,-8.531261937
9.370295026,-4.349950636
7.941573685,-0.439714887
7.126531309,-5.210877281
7.456657717,-8.918678927
5.343026816,-4.797865175
3.074606355,-4.532606695
0.541810804,-4.036992167
-0.934854206,1.911545585
0.965084912,5.534417981
3.849923977,5.305225347
5.444393431,6.85256648
6.493674876,7.525019995
3.988275708,12.12050682
6.722434669,11.27586797
4.427987645,-0.85970748
3.312954882,-3.876440981
4.586886663,-1.60778293
5.952596324,-9.464320274
6.951194462,-5.226001668
8.141567276,-6.082274656
5.5854848,-6.468528232
6.460799217,-5.107333401
8.123759628,-3.44365083
8.204578956,-5.179465093
4.633460513,-0.784085545
4.025260824,1.115770146
1.989709613,0.985467735
-1.06772666,3.081940457
-5.729221122,4.596705987
-2.788219474,7.286520046
3.162274779,8.569766113
7.610077458,2.978396577
8.105951979,-6.495286763
9.967536162,-3.397114255
11.19900355,-0.496722192
9.630560659,-2.817733891
10.48121833,-3.898545855
10.10588789,-6.195125851
8.85113358,-4.47559939
6.755310328,-4.213831153
3.821157775,-1.368119567
2.295179277,-0.305922233
1.474657624,-0.257058829
-0.089675809,4.052228054
5.277275499,3.031913638
5.01153059,2.445552788
3.606096173,0.432845902
0.570577006,-0.570017298
-1.226625678,3.669464722
1.399317573,2.49906985
0.513044603,1.554377369
2.778725426,0.730679984
3.107482014,-1.536814653
-0.065019065,-4.433716472
-3.548469085,-5.168994364
-3.019718905,-4.914206613
-0.196521701,-8.276474187
0.304832097,-7.672662121
-2.388232291,-9.834286049
-1.584148468,-7.62728896
-0.68006785,-7.729669426
0.871937212,-6.725642811
0.041826826,-5.869369824
-3.651205519,-5.217857768
-4.3950173,-8.702283852
-8.044215433,-2.140626719
-6.764804376,-1.672934136
-13.06734214,1.545070054
-7.904493883,2.857401481
5.874516634,3.278557488
12.45238804,-3.186536251
15.19613574,-6.965306174
13.73727838,-6.857108637
11.13051259,-5.893801526
10.34149678,-4.871160281
9.642889031,-5.044509024
7.353921283,-5.312094333
5.569046971,-6.217230725
4.611543407,-5.392369926
3.210218448,-4.034665338
1.38835902,-1.766007287
0.647286877,1.016879923
4.238952606,1.241418899
2.821189818,-2.211594996
1.884233541,-1.755536557
3.958139687,-0.343151493
2.323945478,-6.750074513
-0.960880769,-7.228237826
-0.499251726,-7.369010966
0.158261451,-6.302159975
0.877416489,-9.053634996
0.947277264,-7.450449973
4.34168904,-3.570462998
7.493642833,-4.97703099
7.629254926,-4.005579978
7.659390947,-2.731641226
5.289603871,-0.964414775
2.239016693,5.089993686
6.13067281,0.096619144
10.28944365,-2.902663141
9.334679729,-5.521508922
7.097765108,-5.379572367
7.415563143,-4.147516533
2.814340723,1.861518767
9.811376782,-2.17552915
2.080117675,-5.734413755
2.285590543,-7.946064501
5.214263819,-6.618608688
4.907424337,-3.791511731
3.138987854,-2.514082736
2.540376899,-3.573953241
0.145933079,-3.164431378
1.465068891,-0.314066134
4.104710333,1.925506558
3.59650744,-2.192980366
3.848554158,0.20947034
6.873114772,-7.953044988
2.823929457,-7.97747669
3.166384236,-7.15261589
0.669203982,-3.368028895
2.712974108,-6.061333197
4.926601804,-9.02803988
9.81548624,-4.397650626
10.27985492,-5.607601587
10.12232572,-6.610464787
8.567581022,-4.965396846
5.264947127,0.329302021
10.39218009,2.079077257
7.682677872,-5.405167484
6.392308261,-4.928167586
5.89780356,-7.50280362
2.739000671,-5.310930919
4.352647593,-4.19172628
7.033383609,-1.672934136
9.638779573,-5.678569864
7.718293169,-7.520254836
5.069062993,-4.908389541
5.526582578,-5.747211313
6.692298649,-6.57672577
1.018507858,-3.879931225
-0.49240263,-1.581024399
-2.878627536,2.004618736
-3.760791048,-2.184836465
-2.567678596,-0.385034411
1.510272921,2.372257682
7.536107226,-0.824805049
8.705932753,-4.419755499
12.1770544,-6.657001362
12.40855383,-5.921723471
11.40995569,-6.278891687
12.35924034,-4.391833554
9.249750944,-6.088091728
5.99095126,1.0797043
5.58685462,5.386664354
